num_date_time,answer
78_20240829 00,652.0287
78_20240829 01,528.2365
78_20240829 02,440.19626
78_20240829 03,431.4142
78_20240829 04,493.67166
78_20240829 05,492.68512
78_20240829 06,578.129
78_20240829 07,648.90564
78_20240829 08,847.53644
78_20240829 09,1110.8141
78_20240829 10,1392.8679
78_20240829 11,1834.9596
78_20240829 12,1866.2455
78_20240829 13,1934.5875
78_20240829 14,1982.9441
78_20240829 15,1940.2131
78_20240829 16,1962.0458
78_20240829 17,1964.1041
78_20240829 18,2001.6215
78_20240829 19,1874.7927
78_20240829 20,1829.5836
78_20240829 21,1587.9924
78_20240829 22,1156.465
78_20240829 23,837.0577
78_20240830 00,673.3633
78_20240830 01,567.7044
78_20240830 02,456.2056
78_20240830 03,452.04126
78_20240830 04,504.7299
78_20240830 05,506.20847
78_20240830 06,519.04535
78_20240830 07,603.8072
78_20240830 08,938.35156
78_20240830 09,1293.9376
78_20240830 10,1431.3756
78_20240830 11,1762.6686
78_20240830 12,2006.1891
78_20240830 13,1969.2687
78_20240830 14,2003.7963
78_20240830 15,1957.496
78_20240830 16,1964.5955
78_20240830 17,1960.4288
78_20240830 18,1965.0807
78_20240830 19,1896.8329
78_20240830 20,1856.7406
78_20240830 21,1324.9406
78_20240830 22,1034.0641
78_20240830 23,761.23285
78_20240831 00,628.1102
78_20240831 01,448.45428
78_20240831 02,421.02408
78_20240831 03,319.12704
78_20240831 04,344.7667
78_20240831 05,358.4703
78_20240831 06,397.229
78_20240831 07,550.03815
78_20240831 08,672.3675
78_20240831 09,964.297
78_20240831 10,1363.3506
78_20240831 11,1523.3801
78_20240831 12,1491.6254
78_20240831 13,1582.3942
78_20240831 14,1917.1693
78_20240831 15,1980.716
78_20240831 16,1978.8418
78_20240831 17,1820.6007
78_20240831 18,2002.3
78_20240831 19,1960.5768
78_20240831 20,1907.2167
78_20240831 21,1497.6301
78_20240831 22,1053.4183
78_20240831 23,725.63245
79_20240825 00,688.20306
79_20240825 01,667.51953
79_20240825 02,651.429
79_20240825 03,640.5509
79_20240825 04,604.87885
79_20240825 05,583.22235
79_20240825 06,609.52814
79_20240825 07,748.62775
79_20240825 08,1019.3709
79_20240825 09,2222.3792
79_20240825 10,4056.3582
79_20240825 11,4971.96
79_20240825 12,5065.086
79_20240825 13,5045.4087
79_20240825 14,5143.3916
79_20240825 15,5149.1094
79_20240825 16,5114.3994
79_20240825 17,4984.698
79_20240825 18,4880.559
79_20240825 19,4659.9165
79_20240825 20,3962.8276
79_20240825 21,1407.9297
79_20240825 22,777.4985
79_20240825 23,720.5781
79_20240826 00,697.2105
79_20240826 01,688.5961
79_20240826 02,683.1465
79_20240826 03,649.77686
79_20240826 04,616.5306
79_20240826 05,616.4887
79_20240826 06,664.85956
79_20240826 07,750.71027
79_20240826 08,1063.8226
79_20240826 09,2294.3647
79_20240826 10,4257.0806
79_20240826 11,5009.7217
79_20240826 12,4916.569
79_20240826 13,4952.557
79_20240826 14,4917.91
79_20240826 15,4839.1455
79_20240826 16,4734.7437
79_20240826 17,4623.28
79_20240826 18,4587.565
79_20240826 19,4362.2773
79_20240826 20,3850.3809
79_20240826 21,1487.6819
79_20240826 22,846.58057
79_20240826 23,744.99286
79_20240827 00,759.80304
79_20240827 01,727.40564
79_20240827 02,695.31793
79_20240827 03,602.9753
79_20240827 04,553.2865
79_20240827 05,533.6275
79_20240827 06,552.9603
79_20240827 07,609.69617
79_20240827 08,794.5345
79_20240827 09,1347.1484
79_20240827 10,2700.3613
79_20240827 11,3432.6604
79_20240827 12,3454.5327
79_20240827 13,4641.0493
79_20240827 14,4418.182
79_20240827 15,4287.179
79_20240827 16,4586.8877
79_20240827 17,4362.971
79_20240827 18,4352.8433
79_20240827 19,3864.1345
79_20240827 20,3339.3198
79_20240827 21,1362.7023
79_20240827 22,742.6503
79_20240827 23,700.0929
79_20240828 00,647.15717
79_20240828 01,639.9774
79_20240828 02,629.29364
79_20240828 03,442.1131
79_20240828 04,438.85635
79_20240828 05,429.14258
79_20240828 06,390.8757
79_20240828 07,393.99222
79_20240828 08,472.10352
79_20240828 09,917.63324
79_20240828 10,3038.7053
79_20240828 11,3918.0154
79_20240828 12,4207.4185
79_20240828 13,4338.072
79_20240828 14,4286.9683
79_20240828 15,4197.294
79_20240828 16,4168.6396
79_20240828 17,4074.3027
79_20240828 18,3950.5652
79_20240828 19,3783.7583
79_20240828 20,3266.152
79_20240828 21,1297.595
79_20240828 22,744.1258
79_20240828 23,717.9629
79_20240829 00,669.6994
79_20240829 01,677.56384
79_20240829 02,663.7874
79_20240829 03,661.69855
79_20240829 04,516.0541
79_20240829 05,398.9068
79_20240829 06,427.6813
79_20240829 07,450.69293
79_20240829 08,858.1169
79_20240829 09,1791.4773
79_20240829 10,3302.2324
79_20240829 11,4148.938
79_20240829 12,4358.4727
79_20240829 13,4462.274
79_20240829 14,4445.2095
79_20240829 15,4390.911
79_20240829 16,4344.495
79_20240829 17,4377.804
79_20240829 18,4253.351
79_20240829 19,4093.3315
79_20240829 20,3480.2712
79_20240829 21,1430.2728
79_20240829 22,795.4014
79_20240829 23,735.4391
79_20240830 00,696.6944
79_20240830 01,664.4447
79_20240830 02,652.0509
79_20240830 03,611.01764
79_20240830 04,443.36713
79_20240830 05,461.11697
79_20240830 06,515.75714
79_20240830 07,544.17523
79_20240830 08,889.31775
79_20240830 09,1861.3021
79_20240830 10,3472.1472
79_20240830 11,4227.427
79_20240830 12,4372.396
79_20240830 13,4050.2112
79_20240830 14,4440.4507
79_20240830 15,4415.6177
79_20240830 16,4276.1807
79_20240830 17,4268.2563
79_20240830 18,4096.07
79_20240830 19,3909.4885
79_20240830 20,3335.6433
79_20240830 21,1331.8903
79_20240830 22,751.00507
79_20240830 23,698.8392
79_20240831 00,541.3786
79_20240831 01,570.9118
79_20240831 02,516.9374
79_20240831 03,529.44775
79_20240831 04,464.497
79_20240831 05,300.44043
79_20240831 06,357.95062
79_20240831 07,354.47025
79_20240831 08,604.22375
79_20240831 09,1083.3055
79_20240831 10,2369.3247
79_20240831 11,3105.1545
79_20240831 12,3340.543
79_20240831 13,3279.948
79_20240831 14,4597.146
79_20240831 15,4592.9614
79_20240831 16,4487.6064
79_20240831 17,4485.0317
79_20240831 18,4428.47
79_20240831 19,4134.7954
79_20240831 20,3649.491
79_20240831 21,1475.9111
79_20240831 22,792.50385
79_20240831 23,706.4316
80_20240825 00,766.9736
80_20240825 01,737.41986
80_20240825 02,713.20496
80_20240825 03,725.04877
80_20240825 04,747.7359
80_20240825 05,825.25336
80_20240825 06,909.0196
80_20240825 07,951.01166
80_20240825 08,1050.344
80_20240825 09,1929.1377
80_20240825 10,3322.093
80_20240825 11,4260.695
80_20240825 12,4346.8135
80_20240825 13,4236.1426
80_20240825 14,4252.716
80_20240825 15,4310.687
80_20240825 16,4344.7974
80_20240825 17,4286.82
80_20240825 18,3929.3152
80_20240825 19,3634.8533
80_20240825 20,2872.3718
80_20240825 21,1625.3876
80_20240825 22,978.00385
80_20240825 23,854.79785
80_20240826 00,1441.7488
80_20240826 01,1622.5342
80_20240826 02,1548.0087
80_20240826 03,1496.1708
80_20240826 04,1459.5953
80_20240826 05,1153.3634
80_20240826 06,1198.4265
80_20240826 07,1130.2744
80_20240826 08,1509.0717
80_20240826 09,2720.496
80_20240826 10,3605.2751
80_20240826 11,4132.6577
80_20240826 12,4518.5576
80_20240826 13,4471.9995
80_20240826 14,4070.1667
80_20240826 15,4027.9822
80_20240826 16,3926.9097
80_20240826 17,3932.2214
80_20240826 18,4097.9185
80_20240826 19,3796.3652
80_20240826 20,3191.7551
80_20240826 21,2034.039
80_20240826 22,1179.2218
80_20240826 23,985.15717
80_20240827 00,1552.3822
80_20240827 01,1638.6178
80_20240827 02,1546.2155
80_20240827 03,1569.9658
80_20240827 04,1516.3411
80_20240827 05,1300.4958
80_20240827 06,1169.4827
80_20240827 07,1155.8536
80_20240827 08,1532.0183
80_20240827 09,2852.0579
80_20240827 10,4455.001
80_20240827 11,4854.5303
80_20240827 12,5251.968
80_20240827 13,4928.19
80_20240827 14,4622.238
80_20240827 15,4498.521
80_20240827 16,4399.199
80_20240827 17,4466.206
80_20240827 18,4594.4927
80_20240827 19,4145.6587
80_20240827 20,3160.9148
80_20240827 21,1834.6879
80_20240827 22,1072.7021
80_20240827 23,831.8517
80_20240828 00,1382.7441
80_20240828 01,1481.3916
80_20240828 02,1469.6165
80_20240828 03,1518.8011
80_20240828 04,1426.1554
80_20240828 05,1216.1718
80_20240828 06,1110.0095
80_20240828 07,1016.07605
80_20240828 08,1429.683
80_20240828 09,2518.4617
80_20240828 10,4433.883
80_20240828 11,4799.779
80_20240828 12,5026.2056
80_20240828 13,4724.979
80_20240828 14,4485.038
80_20240828 15,4495.402
80_20240828 16,4437.6377
80_20240828 17,4527.0474
80_20240828 18,4678.2046
80_20240828 19,4372.7686
80_20240828 20,3346.2612
80_20240828 21,2035.8309
80_20240828 22,1161.5887
80_20240828 23,923.7955
80_20240829 00,1086.5165
80_20240829 01,911.29803
80_20240829 02,1302.2822
80_20240829 03,1360.1709
80_20240829 04,1262.2754
80_20240829 05,1289.6588
80_20240829 06,1128.1914
80_20240829 07,1056.9633
80_20240829 08,1394.1862
80_20240829 09,2753.3782
80_20240829 10,4248.7085
80_20240829 11,4816.144
80_20240829 12,4843.186
80_20240829 13,4749.504
80_20240829 14,4542.444
80_20240829 15,4527.554
80_20240829 16,4469.773
80_20240829 17,4442.477
80_20240829 18,4558.1206
80_20240829 19,4175.418
80_20240829 20,3199.5427
80_20240829 21,1938.927
80_20240829 22,1151.2963
80_20240829 23,904.3291
80_20240830 00,1456.4069
80_20240830 01,1457.247
80_20240830 02,1516.6233
80_20240830 03,1485.1104
80_20240830 04,1429.1389
80_20240830 05,1164.2529
80_20240830 06,1121.8671
80_20240830 07,936.0195
80_20240830 08,1326.0406
80_20240830 09,2889.9836
80_20240830 10,4507.645
80_20240830 11,4999.6006
80_20240830 12,5207.181
80_20240830 13,5035.562
80_20240830 14,4912.7188
80_20240830 15,4844.347
80_20240830 16,4770.5615
80_20240830 17,4841.5454
80_20240830 18,4999.1494
80_20240830 19,4537.583
80_20240830 20,4033.7573
80_20240830 21,2208.0688
80_20240830 22,1133.9219
80_20240830 23,847.492
80_20240831 00,1462.5477
80_20240831 01,1500.8586
80_20240831 02,1549.7191
80_20240831 03,1256.5455
80_20240831 04,1216.274
80_20240831 05,1110.0348
80_20240831 06,1001.9654
80_20240831 07,900.2231
80_20240831 08,944.682
80_20240831 09,2496.4604
80_20240831 10,4303.88
80_20240831 11,4876.8525
80_20240831 12,5203.468
80_20240831 13,4948.151
80_20240831 14,4900.691
80_20240831 15,4672.345
80_20240831 16,4580.0913
80_20240831 17,4690.8057
80_20240831 18,5006.376
80_20240831 19,4653.153
80_20240831 20,3880.711
80_20240831 21,2251.8538
80_20240831 22,1075.5222
80_20240831 23,805.7544
81_20240825 00,2265.616
81_20240825 01,2093.1921
81_20240825 02,1960.2952
81_20240825 03,2002.5787
81_20240825 04,1965.8312
81_20240825 05,2094.9128
81_20240825 06,2664.5962
81_20240825 07,3590.2827
81_20240825 08,5222.019
81_20240825 09,8201.78
81_20240825 10,10370.978
81_20240825 11,11186.966
81_20240825 12,11391.4
81_20240825 13,11688.616
81_20240825 14,11539.958
81_20240825 15,11382.992
81_20240825 16,11233.796
81_20240825 17,11152.471
81_20240825 18,11006.709
81_20240825 19,10399.861
81_20240825 20,8188.578
81_20240825 21,4611.006
81_20240825 22,2893.6814
81_20240825 23,2367.3645
81_20240826 00,2180.4563
81_20240826 01,1977.51
81_20240826 02,1959.9319
81_20240826 03,2008.0988
81_20240826 04,840.1831
81_20240826 05,1931.2961
81_20240826 06,1759.8958
81_20240826 07,1839.8004
81_20240826 08,4710.091
81_20240826 09,6959.6084
81_20240826 10,6572.0693
81_20240826 11,7120.3867
81_20240826 12,7332.363
81_20240826 13,7253.6196
81_20240826 14,7157.548
81_20240826 15,6954.796
81_20240826 16,6973.542
81_20240826 17,6811.6743
81_20240826 18,7128.771
81_20240826 19,6549.1743
81_20240826 20,5838.6494
81_20240826 21,4054.8315
81_20240826 22,2864.0403
81_20240826 23,2383.748
81_20240827 00,2053.065
81_20240827 01,2017.9591
81_20240827 02,1939.2676
81_20240827 03,1954.2893
81_20240827 04,1969.765
81_20240827 05,2157.4536
81_20240827 06,2720.4888
81_20240827 07,3184.679
81_20240827 08,4992.4263
81_20240827 09,6918.546
81_20240827 10,9864.547
81_20240827 11,10610.1875
81_20240827 12,10480.8955
81_20240827 13,10531.139
81_20240827 14,10379.47
81_20240827 15,6935.8857
81_20240827 16,9710.573
81_20240827 17,9552.231
81_20240827 18,7003.207
81_20240827 19,5221.7925
81_20240827 20,3987.524
81_20240827 21,3022.3315
81_20240827 22,2191.8296
81_20240827 23,1926.1936
81_20240828 00,1344.1342
81_20240828 01,1415.5056
81_20240828 02,1376.8083
81_20240828 03,1493.9178
81_20240828 04,1469.6487
81_20240828 05,1439.4895
81_20240828 06,1463.4401
81_20240828 07,1642.0645
81_20240828 08,2414.5034
81_20240828 09,4078.4895
81_20240828 10,6423.16
81_20240828 11,7159.568
81_20240828 12,7394.2085
81_20240828 13,10109.469
81_20240828 14,9682.903
81_20240828 15,9033.606
81_20240828 16,8927.845
81_20240828 17,8946.974
81_20240828 18,8972.561
81_20240828 19,8493.086
81_20240828 20,5542.322
81_20240828 21,3834.4324
81_20240828 22,2589.7864
81_20240828 23,2221.0588
81_20240829 00,2015.3835
81_20240829 01,1935.5809
81_20240829 02,1893.323
81_20240829 03,1889.5392
81_20240829 04,1874.2272
81_20240829 05,1784.3477
81_20240829 06,2092.9243
81_20240829 07,1654.5177
81_20240829 08,3101.6187
81_20240829 09,5505.0312
81_20240829 10,10858.53
81_20240829 11,11107.818
81_20240829 12,11038.031
81_20240829 13,11088.888
81_20240829 14,10832.06
81_20240829 15,10790.846
81_20240829 16,10600.625
81_20240829 17,10540.96
81_20240829 18,10220.042
81_20240829 19,10157.556
81_20240829 20,6369.2275
81_20240829 21,4181.1987
81_20240829 22,2862.2087
81_20240829 23,2403.8826
81_20240830 00,2231.693
81_20240830 01,2093.3428
81_20240830 02,1846.5618
81_20240830 03,1918.9851
81_20240830 04,1726.575
81_20240830 05,1851.4889
81_20240830 06,2295.3572
81_20240830 07,3316.3208
81_20240830 08,5317.454
81_20240830 09,7888.0913
81_20240830 10,9869.921
81_20240830 11,11086.321
81_20240830 12,11123.013
81_20240830 13,11342.43
81_20240830 14,11143.565
81_20240830 15,11049.248
81_20240830 16,10955.536
81_20240830 17,10787.388
81_20240830 18,10498.701
81_20240830 19,10321.556
81_20240830 20,8248.072
81_20240830 21,4399.796
81_20240830 22,2926.8157
81_20240830 23,2322.0598
81_20240831 00,1924.7057
81_20240831 01,1642.4366
81_20240831 02,1621.632
81_20240831 03,1793.863
81_20240831 04,1263.0072
81_20240831 05,1241.4993
81_20240831 06,1710.9535
81_20240831 07,1229.1228
81_20240831 08,3885.2976
81_20240831 09,5857.936
81_20240831 10,7264.428
81_20240831 11,8240.22
81_20240831 12,8482.096
81_20240831 13,8593.019
81_20240831 14,8723.579
81_20240831 15,8528.357
81_20240831 16,8264.975
81_20240831 17,8302.985
81_20240831 18,8387.564
81_20240831 19,8132.8506
81_20240831 20,6678.706
81_20240831 21,3867.0886
81_20240831 22,2076.4976
81_20240831 23,1241.6322
82_20240825 00,938.2026
82_20240825 01,910.6782
82_20240825 02,800.01843
82_20240825 03,749.8248
82_20240825 04,582.3668
82_20240825 05,598.0316
82_20240825 06,496.2448
82_20240825 07,451.7695
82_20240825 08,913.3229
82_20240825 09,1515.384
82_20240825 10,4424.8276
82_20240825 11,5162.297
82_20240825 12,5221.94
82_20240825 13,5228.2236
82_20240825 14,5261.2983
82_20240825 15,5189.4453
82_20240825 16,5193.9536
82_20240825 17,5104.224
82_20240825 18,4986.417
82_20240825 19,4654.7363
82_20240825 20,4394.9097
82_20240825 21,2139.7559
82_20240825 22,1092.6366
82_20240825 23,953.9053
82_20240826 00,834.0258
82_20240826 01,791.88495
82_20240826 02,760.24457
82_20240826 03,701.43054
82_20240826 04,638.29016
82_20240826 05,605.25653
82_20240826 06,697.67816
82_20240826 07,527.7912
82_20240826 08,1100.9609
82_20240826 09,2239.0728
82_20240826 10,4312.3687
82_20240826 11,4819.6523
82_20240826 12,4696.71
82_20240826 13,4698.0503
82_20240826 14,4601.531
82_20240826 15,4556.6924
82_20240826 16,4353.8975
82_20240826 17,4366.632
82_20240826 18,4276.274
82_20240826 19,4139.982
82_20240826 20,3845.0564
82_20240826 21,1985.8522
82_20240826 22,1108.9484
82_20240826 23,923.7334
82_20240827 00,910.7656
82_20240827 01,839.2348
82_20240827 02,821.6777
82_20240827 03,844.55194
82_20240827 04,807.53577
82_20240827 05,749.13324
82_20240827 06,727.2407
82_20240827 07,712.9767
82_20240827 08,1060.8185
82_20240827 09,2114.235
82_20240827 10,4110.183
82_20240827 11,4924.0693
82_20240827 12,4876.6743
82_20240827 13,5048.923
82_20240827 14,5129.569
82_20240827 15,4790.1567
82_20240827 16,4393.5225
82_20240827 17,4342.7627
82_20240827 18,4487.2
82_20240827 19,3684.2935
82_20240827 20,3748.4312
82_20240827 21,1365.2548
82_20240827 22,875.3895
82_20240827 23,744.0382
82_20240828 00,536.07306
82_20240828 01,536.2443
82_20240828 02,420.89914
82_20240828 03,441.32983
82_20240828 04,349.2853
82_20240828 05,324.86154
82_20240828 06,306.4407
82_20240828 07,296.05533
82_20240828 08,746.22784
82_20240828 09,1452.5642
82_20240828 10,2937.9805
82_20240828 11,3386.0286
82_20240828 12,3375.013
82_20240828 13,5060.9175
82_20240828 14,5161.4697
82_20240828 15,4820.947
82_20240828 16,4747.0054
82_20240828 17,4817.8384
82_20240828 18,4728.198
82_20240828 19,4517.8276
82_20240828 20,4210.5605
82_20240828 21,2013.0469
82_20240828 22,1105.5372
82_20240828 23,889.20856
82_20240829 00,778.88324
82_20240829 01,656.9224
82_20240829 02,489.90106
82_20240829 03,519.4756
82_20240829 04,405.966
82_20240829 05,400.7167
82_20240829 06,260.88446
82_20240829 07,262.80368
82_20240829 08,459.32114
82_20240829 09,1554.8964
82_20240829 10,2577.303
82_20240829 11,3054.1545
82_20240829 12,5286.2744
82_20240829 13,4934.9814
82_20240829 14,5156.8
82_20240829 15,5164.683
82_20240829 16,4984.215
82_20240829 17,4662.909
82_20240829 18,4549.4976
82_20240829 19,4341.2173
82_20240829 20,3797.5764
82_20240829 21,2152.168
82_20240829 22,1140.3385
82_20240829 23,701.99347
82_20240830 00,528.15656
82_20240830 01,525.1469
82_20240830 02,519.6197
82_20240830 03,342.70908
82_20240830 04,290.97256
82_20240830 05,259.26263
82_20240830 06,261.2011
82_20240830 07,92.55333
82_20240830 08,273.4349
82_20240830 09,1196.8453
82_20240830 10,2284.6519
82_20240830 11,2514.4888
82_20240830 12,2705.684
82_20240830 13,4275.9194
82_20240830 14,4639.7476
82_20240830 15,4531.558
82_20240830 16,4274.106
82_20240830 17,4559.3047
82_20240830 18,4331.606
82_20240830 19,4211.001
82_20240830 20,3951.6934
82_20240830 21,1896.7762
82_20240830 22,1109.8707
82_20240830 23,712.6207
82_20240831 00,753.47107
82_20240831 01,623.4167
82_20240831 02,506.04633
82_20240831 03,528.48505
82_20240831 04,263.15332
82_20240831 05,307.7128
82_20240831 06,234.25853
82_20240831 07,296.85568
82_20240831 08,711.17804
82_20240831 09,1905.9219
82_20240831 10,3270.1
82_20240831 11,3537.6106
82_20240831 12,3672.8088
82_20240831 13,3612.4082
82_20240831 14,5753.639
82_20240831 15,5782.0913
82_20240831 16,5598.5225
82_20240831 17,5618.782
82_20240831 18,5328.143
82_20240831 19,5158.8584
82_20240831 20,4619.5522
82_20240831 21,2341.1934
82_20240831 22,1186.4492
82_20240831 23,722.1662
83_20240825 00,2236.6199
83_20240825 01,1726.0358
83_20240825 02,1314.0996
83_20240825 03,795.8563
83_20240825 04,782.8112
83_20240825 05,494.38525
83_20240825 06,535.844
83_20240825 07,544.63385
83_20240825 08,889.1419
83_20240825 09,1369.1398
83_20240825 10,2983.5251
83_20240825 11,3368.6152
83_20240825 12,3428.3127
83_20240825 13,4240.214
83_20240825 14,4652.9873
83_20240825 15,4694.802
83_20240825 16,4664.601
83_20240825 17,4767.695
83_20240825 18,4743.512
83_20240825 19,4275.1704
83_20240825 20,2414.0747
83_20240825 21,1069.7444
83_20240825 22,1334.6321
83_20240825 23,1201.0701
83_20240826 00,1343.61
83_20240826 01,1203.5651
83_20240826 02,1288.1124
83_20240826 03,1044.979
83_20240826 04,799.8878
83_20240826 05,501.41626
83_20240826 06,544.4518
83_20240826 07,546.9932
83_20240826 08,847.48395
83_20240826 09,1023.1875
83_20240826 10,1692.0891
83_20240826 11,1418.9004
83_20240826 12,2425.271
83_20240826 13,3192.03
83_20240826 14,2991.9148
83_20240826 15,2754.9314
83_20240826 16,2904.4753
83_20240826 17,2950.9414
83_20240826 18,2626.3494
83_20240826 19,2395.3606
